CHEMICAL_REPORT_ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS,Name
722983,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,NKRA,Liquid,,,,,,,,,,,,,,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
725751,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,The Sherwin Williams Company,101 Prospect Ave NW,,Cleveland,Cuyahoga,OH,44115,00-420-6397,,,,,,,,,THE SHERWIN-WILLIAMS COMPANY,101 PROSPECT AVE. NW,,CLEVELAND,CUYAHOGA COUNTY,OH,44115-1075,41.498063,-81.691517,00-420-6397,200003830,110004592478,325510 Paint And Coating Manufacturing,Both,444120 Paint And Wallpaper Stores,Import,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",Yes,0,0,,,W1,< 10,M2,1% - < 30%,No,Liquid,CC214,Solvent-based paint,,F052,Plasticizer,,,,,Commercial,No,NKRA,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
725751,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,The Sherwin Williams Company,101 Prospect Ave NW,,Cleveland,Cuyahoga,OH,44115,00-420-6397,,,,,,,,,THE SHERWIN-WILLIAMS COMPANY,101 PROSPECT AVE. NW,,CLEVELAND,CUYAHOGA COUNTY,OH,44115-1075,41.498063,-81.691517,00-420-6397,200003830,110004592478,325510 Paint And Coating Manufacturing,Both,444120 Paint And Wallpaper Stores,Import,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",Yes,0,0,,,W1,< 10,M2,1% - < 30%,No,Liquid,CC210,"Lacquers, stains, varnishes and floor finishes",,F052,Plasticizer,,,,,Commercial,No,NKRA,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
726107,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,SIKA CORPORATION,201 POLITO AVENUE,,LYNDHURST,Bergen,NJ,7071,00-217-9893,SIKA AG,Zugerstrasse 50,,Baar,,6340,SZ,48-000-0538,SIKA CORP,201 POLITO AVE,,LYNDHURST,,NJ,7071,40.804739,-74.109004,00-217-9893,200003869,110018919660,325520 Adhesive Manufacturing,Import,,,,,,,,,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
726296,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,"G.J. CHEMICAL CO., INC.",40 VERONICA AVENUE,,SOMERSET,Somerset,NJ,8873,07-824-5503,,,,,,,,,GJ CHEMICAL CO INC,128 DOREMUS AVENUE,,NEWARK,ESSEX COUNTY,NJ,07105-4838,40.72845,-74.12114,83-792-0909,100600139,110013762829,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,Import,0,"139,618","139,618","148,349","139,509","134,982","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,M4,60% - < 90%,No,Liquid,CC202,Hot-melt adhesives,,F052,Plasticizer,,,,,Commercial,No,12,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
726296,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,"G.J. CHEMICAL CO., INC.",40 VERONICA AVENUE,,SOMERSET,Somerset,NJ,8873,07-824-5503,,,,,,,,,GJ CHEMICAL CO INC,128 DOREMUS AVENUE,,NEWARK,ESSEX COUNTY,NJ,07105-4838,40.72845,-74.12114,83-792-0909,100600139,110013762829,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,Import,0,"139,618","139,618","148,349","139,509","134,982","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,M4,60% - < 90%,No,Liquid,CC403,Interior car care,,F052,Plasticizer,,,,,Commercial,No,78,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
727424,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,Valtris,7500 East Pleasant Valley,,Independence,cuyahoga,OH,44131,07-979-5537,,,,,,,,,"POLYMER ADDITIVES, INC.",170 ROUTE 130 SOUTH,,BRIDGEPORT,GLOUCESTER COUNTY,NJ,8014,39.794215,-75.396679,07-971-0078,TSCA95283,110000582003,325199 All Other Basic Organic Chemical Manufacturing,Both,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,0,0,B2,Greater than 0 but less than 50 percent,W2,10 - 24,M2,1% - < 30%,No,Liquid,CC101,"Construction and building materials covering large surface areas including stone, plaster, cement, glass and ceramic articles; fabrics, textiles, and apparel",,F052,Plasticizer,,,,,Both,No,20,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
727424,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,Valtris,7500 East Pleasant Valley,,Independence,cuyahoga,OH,44131,07-979-5537,,,,,,,,,"POLYMER ADDITIVES, INC.",170 ROUTE 130 SOUTH,,BRIDGEPORT,GLOUCESTER COUNTY,NJ,8014,39.794215,-75.396679,07-971-0078,TSCA95283,110000582003,325199 All Other Basic Organic Chemical Manufacturing,Both,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,0,0,B2,Greater than 0 but less than 50 percent,W2,10 - 24,M2,1% - < 30%,No,Liquid,CC201,Fillers and putties,,F052,Plasticizer,,,,,Both,No,80,M2,1% - < 30%,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
728762,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,"BAE Systems, Ordnance Systems Inc.",Radford Army Ammunition Plant,PO Box 1,RADFORD,Montgomery County,VA,24143,04-947-8725,,,,,,,,,BAE SYSTEMS,4050 PEPPERS FERRY ROAD,,RADFORD,,VA,24141,37.16964,-80.53844,07-837-5499,TSCA128365,110066852920,325920 Explosives Manufacturing,Both,,,,,,,,,"24,251","55,125","11,025","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
728993,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,MAK CHEMICALS,1114 CLIFTON AVE,,CLIFTON,PASSAIC COUNTY,NJ,7013,40.86058,-74.16675,07-865-5980,TSCA10050762,110070790677,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"105,884","105,884","143,016","247,267","249,616","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,M5,90% +,No,Liquid,CC402,"Exterior car waxes, polishes, and coatings",,F052,Plasticizer,,,,,Commercial,No,90,M4,60% - < 90%,W1,< 10,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
729768,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,INDUSTRIAL CHEMICALS INC.,2042 MONTREAT DRIVE,,BIRMINGHAM,JEFFERSON,AL,35216,05-097-8329,,,,,,,,,INDUSTRIAL CHEMICALS INC,2042 MONTREAT DRIVE,,VESTAVIA HILLS,JEFFERSON COUNTY,AL,35216,33.41464,-86.80322,05-097-8329,TSCA4338,110015813574,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"422,757","422,757","616,634","614,561","663,040","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",Yes,,0,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Liquid,CC303,"Packaging (excluding food packaging), including rubber articles; plastic articles (hard); plastic articles (soft)",,F052,Plasticizer,,,,,NKRA,NKRA,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
730254,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,0,0,CBI,CBI,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,NKRA,CBI,,,,,,,,,,,,,,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
737037,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,"SHRIEVE CHEMICAL COMPANY, LLC",1755 WOODSTEAD COURT,,THE WOODLANDS,Montgomery,TX,77380,09-397-2602,,,,,,,,,"SHRIEVE CHEMICAL COMPANY, LLC",1755 WOODSTEAD CT,,SPRING,MONTGOMERY COUNTY,TX,77380,30.15463,-95.46315,09-397-2602,TSCA10051072,110070813359,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Withheld,424690 Other Chemical And Allied Products Merchant Wholesalers,Withheld,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,,0,CBI,CBI,W1,< 10,M5,90% +,No,,CC214,Solvent-based paint,,F052,Plasticizer,,,,,Both,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
737037,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,"SHRIEVE CHEMICAL COMPANY, LLC",1755 WOODSTEAD COURT,,THE WOODLANDS,Montgomery,TX,77380,09-397-2602,,,,,,,,,"SHRIEVE CHEMICAL COMPANY, LLC",1755 WOODSTEAD CT,,SPRING,MONTGOMERY COUNTY,TX,77380,30.15463,-95.46315,09-397-2602,TSCA10051072,110070813359,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Withheld,424690 Other Chemical And Allied Products Merchant Wholesalers,Withheld,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,,0,CBI,CBI,W1,< 10,M5,90% +,No,,CC216,Water-based paint,,F052,Plasticizer,,,,,Both,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
738887,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,84742,CASRN,UNIVAR SOLUTIONS INC.,"3075 Highland Pkwy., Ste. 200",,Downers Grove,DuPage,IL,60515-5560,09-887-7053,,,,,,,,,UNIVAR SOLUTIONS USA INC,17411 NE UNION HILL RD.,,REDMOND,KING COUNTY,WA,98052,47.672789,-122.107469,10-297-1785,TSCA119921,110069407261,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,,0,0,0,0,0,"44,092","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,,,B1,0 percent by weight,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)"
701566,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,HUNTSMAN INTERNATIONAL LLC,10003 Woodloch Forest Dr,,THE WOODLANDS,Montgomery,TX,77380,96-864-2079,,,,,,,,,HUNTSMAN CORPORATION - THE WOODLANDS CORPORATE SITE,10003 WOODLOCH FOREST DR.,,THE WOODLANDS,MONTGOMERY,TX,77380,30.160441,-95.455872,96-864-2079,100606419,110035812822,325199 All Other Basic Organic Chemical Manufacturing,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,B1,0 percent by weight,W1,< 10,M3,30% - < 60%,NKRA,"Pellets or Large Crystals, Liquid",,,,,,,,,,,,,,,,,Phthalic anhydride
702980,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,ICC Industries Inc.,725 Fifth Avenue,14th Floor,New York,New York,NY,10022,04-617-7341,,,,,,,,,ICC CHEMICAL CORP,725 5TH AVE,,NEW YORK,NEW YORK COUNTY,NY,10022,40.762481,-73.974314,19-281-3111,TSCA10058156,110070870295,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,< 10,M5,90% +,No,Pellets or Large Crystals,,,,,,,,,,,,,,,,,Phthalic anhydride
703112,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,Panolam Industries International Inc.,1 Corporate Drive-Suite 725,,Shelton,Fairfield,CT,6484,94-732-4158,,,,,,,,,PIONEER PLASTICS CORPORATION,1 PIONITE RD,,AUBURN,ANDROSCOGGIN COUNTY,ME,4210,44.068632,-70.258203,19-447-5992,200003940,110000314437,325211 Plastics Material And Resin Manufacturing,Both,"326130 Laminated Plastics Plate, Sheet (Except Packaging), And Shape Manufacturing",Both,,,Import,0,"306,439","306,439","167,550","119,048","376,983","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",No,"306,439",0,B4,100 percent by weight,W2,10 - 24,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,,Phthalic anhydride
704678,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,FRP SERVICES & CO. (AMERICA) INC.,535 fifth Avenue,Suite 1008,NEWYORK,NEWYORK,NY,10017,93-996-1231,,,,,,,,,FRP SERVICES & CO (AMERICA) INC,535 5TH AVE,,NEW YORK,NEW YORK COUNTY,NY,10017,40.755095,-73.979715,93-996-1231,TSCA7356,110014323188,422690 Other Chemical And Allied Products Wholesalers,Import,,,,,,,,,0,"250,222","502,648","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,,,,,,,,,,,,,,,,,,,,,,,,,,,Phthalic anhydride
706874,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,"COLONIAL GROUP, INC.",PO BOX 576,101 North Lathrop Ave,SAVANNAH,Chatham,GA,31402,80-837-6735,,,,,,,,,COLONIAL CHEMICAL SOLUTIONS INC,916 W LATHROP,,SAVANNAH,,GA,31402,32.09613,-81.12346,11-004-2897,TSCA7061,110018901054,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,,0,0,0,0,"83,775","209,437","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Phthalic anhydride
707206,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,LANXESS CORPORATION,111 RIDC PARK WEST DRIVE,,PITTSBURGH,Allegheny,PA,15275,14-585-8770,LANXESS DEUTSCHLAND GMBH,Kennedyplatz 1,,Koln,,50569,GM,31-546-4482,LANXESS CORPORATION---PITTSBURGH,111 RIDC PARK WEST DR,,PITTSBURGH,ALLEGHENY COUNTY,PA,15275-1112,40.457483,-80.193314,14-585-8770,100606790,110023859083,325130 Synthetic Dye And Pigment Manufacturing,Import,325199 All Other Basic Organic Chemical Manufacturing,Import,,,Import,0,"174,769","174,769","136,650","47,021","1,203","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,910,B1,0 percent by weight,W1,< 10,M5,90% +,No,"Dry Powder, Other Solid",CC980,Other (specify),Rubber products,F999,Other,Retarder,,,,Both,No,2,M1,< 1%,W3,25 - 49,Phthalic anhydride
708911,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,EXXON MOBIL CORPORATION,5959 Las Colinas Blvd,,Irving,Dallas,TX,75039-2298,00-121-3214,,,,,,,,,EXXON MOBIL BR CHEMICAL PLANT,4999 SCENIC HWY.,,BATON ROUGE,,LA,70805,30.497,-91.17327,03-796-1513,TSCA121061,110000449970,325110 Petrochemical Manufacturing,Both,325212 Synthetic Rubber Manufacturing,Both,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,W7,1000 - 9999,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,,Phthalic anhydride
713442,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,Soyventis North America LLC,695 Route 46 W,Ste 406,Fairfield,Essex,NJ,7004,83-301-4959,,,,,,,,,SOYVENTIS NORTH AMERICA LLC,695 ROUTE 46 W,STE 406,FAIRFIELD,ESSEX COUNTY,NJ,7004,40.893444,-74.268426,83-301-4959,TSCA10051418,110070813860,422690 Other Chemical And Allied Products Wholesalers,Import,,,,,Import,0,"6,007,644","6,007,644","1,704,187","8,105,359","5,357,134","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Dry Powder,,,,,,,,,,,,,,,,,Phthalic anhydride
714250,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,Univar Solutions,3075 Higland Pkwy Ste 200,,Downers Grove,DuPage,IL,60515,09-887-7053,,,,,,,,,CHEMPOINT,411 108TH AVE NE,,BELLEVUE,KING COUNTY,WA,98004,47.61431,-122.1962,12-293-2978,TSCA129341,110069610068,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"10,840","10,840","25,632","19,225","19,225","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable,NKRA,Dry Powder,,,,,,,,,,,,,,,,,Phthalic anhydride
714604,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,STEPAN COMPANY,22 W FRONTAGE ROAD,,NORTHFIELD,Cook,IL,60093,00-513-0182,,,,,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,,,CBI,CBI,CBI,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,,,,,,,,,,,,,,,,,,,,,,,,,,,Phthalic anhydride
716904,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,"POLYNT COMPOSITES USA, INC",99 COTTAGE AVENUE,,CARPENTERSVILLE,KANE,IL,60110,96-825-9981,,,,,,,,,"POLYNT COMPOSITES USA, INC",2434 HOLMES RD,,HOUSTON,HARRIS COUNTY,TX,77051,29.67204,-95.39162,61-918-5572,TSCA121639,110069448672,325211 Plastics Material And Resin Manufacturing,Both,,,,,Import,0,"6,702,364","6,702,364","7,938,808","6,532,656","8,165,820","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",No,"6,702,364",NKRA,B1,0 percent by weight,W3,25 - 49,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,,Phthalic anhydride
716921,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,"POLYNT COMPOSITES USA, INC",99 COTTAGE AVENUE,,CARPENTERSVILLE,KANE,IL,60110,96-825-9981,,,,,,,,,"POLYNT COMPOSITES USA, INC",920 TIGHTSQUEEZE INDUSTRIAL RD,,CHATHAM,PITTSYLVANIA COUNTY,VA,24531,36.77779,-79.40889,05-504-6049,TSCA121641,110000343940,325211 Plastics Material And Resin Manufacturing,Both,,,,,,0,0,0,"41,876","41,876","251,256","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,0,0,,,W2,10 - 24,,,,,,,,,,,,,,,,,,,,,Phthalic anhydride
716935,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,"POLYNT COMPOSITES USA, INC",99 COTTAGE AVENUE,,CARPENTERSVILLE,KANE,IL,60110,96-825-9981,,,,,,,,,"POLYNT COMPOSITES USA, INC",99 E COTTAGE AVE,,CARPENTERSVILLE,KANE COUNTY,IL,60110,42.119071,-88.2839,96-825-9981,TSCA10021424,110070828351,325211 Plastics Material And Resin Manufacturing,Both,,,,,Import,0,"490,308","490,308","711,892","586,264","1,035,880","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",No,"490,308",NKRA,B1,0 percent by weight,W5,100 - 499,M5,90% +,No,Other Solid,,,,,,,,,,,,,,,,,Phthalic anhydride
717254,"1,3-Isobenzofurandione",85-44-9,85449,CASRN,"POLYNT COMPOSITES USA, INC",99 COTTAGE AVENUE,,CARPENTERSVILLE,KANE,IL,60110,96-825-9981,,,,,,,,,POLYNT COMPOSITES USA INC,201 CEDAR RD,,ENNIS,ELLIS COUNTY,TX,75119,32.35539,-96.64354,96-847-9266,TSCA10055338,110022532920,325211 Plastics Material And Resin Manufacturing,Both,,,,,,0,0,0,0,"125,628","376,884","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,,,W3,25 - 49,,,,,,,,,,,,,,,,,,,,,Phthalic anhydride
